id,mnts_gw,date,region,type,city,city_size,city_class,eco,actors_all,actor1,act_type1,people,repert1,site_number,site_type,duration,claim1,direction,target,response,vandalism,violence,international,solidarity,extra,group_name,year,month,company_name,actor2,act_type2,act_fa,act_ip,act_ms,act_opzz,act_znp,act_s80,act_pis,act_sld,act_sr80,act_pip,act_fzz,act_ppp,act_nszzs,act_razem,site_base,repert2,claim2,claim_name
670,5,200801,PDL,protest,Łomża,63,normal,healthsocial,NA,NA,unionlocal,4,drastic,1,stateregional,NA,managepersonal,defense,govtcentral,NA,n,n,n,n,0,NA,2008,jan,Zakłady Mechaniczne RT,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
671,1,200801,MAZ,protest,Warszawa,1754,voyvodeship,healthsocial,NA,NA,nonorganised,6,slowdown,1,publicspace,h2,commemoration,defense,govtcentral,negative,n,n,n,n,0,NA,2008,jan,Wrocławska Jedynka,NOACT2,community,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
672,12,200801,KPO,protest,Bydgoszcz,355,voyvodeship,transportpost,NA,NA,unionlocal,6,drastic,1,stateother,NA,collagreement,offense,govtcentral,NA,n,n,n,n,0,NA,2008,jan,Mago,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
673,1,200801,MAZ,protest,Warszawa,1754,voyvodeship,healthsocial,NA,NA,nonorganised,7,slowdown,1,company,h2,wage,defense,company,positive,n,n,n,n,0,NA,2008,jan,Wrocławska Jedynka,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
674,2,200801,WLK,protest,Poznań,542,voyvodeship,healthsocial,NA,NA,nonorganised,18,strike,1,company,NA,govtpolicycompany,offense,company,unclear,n,n,n,n,0,NA,2008,jan,Warszawa MZA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,y,n,n,n,n,n,NA,NOREPERT2,layoffs,0
675,1,200801,MAZ,protest,Warszawa,1754,voyvodeship,healthsocial,NA,NA,nonorganised,35,slowdown,1,stateregional,NA,duesalary,offense,govtlocal,negative,n,n,n,n,0,NA,2008,jan,IWR Industrieservice,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
676,4,200801,LDZ,protest,Sieradz,43,normal,healthsocial,NA,NA,nonorganised,37,slowdown,1,company,NA,wage,offense,company,unclear,n,n,n,n,0,NA,2008,jan,Pyrzyce hospital,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,political,0
677,1,200801,LBL,protest,Lublin,340,voyvodeship,healthsocial,NA,NA,unionlocal,100,slowdown,1,company,NA,bankrupcy,offense,govtcentral,NA,n,n,n,n,0,NA,2008,jan,Rybnik power plant,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
678,1,200801,LBL,protest,Lublin,340,voyvodeship,healthsocial,NA,NA,nonunion,100,slowdown,1,company,NA,govtpolicywork,offense,company,unclear,n,n,n,n,0,NA,2008,jan,PKP,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,2,NOREPERT2,NOCLAIM2,0
679,1,200801,MAP,protest,Kraków,765,voyvodeship,healthsocial,NA,NA,unionlocal,130,slowdown,1,publicspace,NA,duesalary,offense,company,positive,n,n,n,n,0,courts,2008,jan,NOTCOMPANY,NOACT2,nonunion,y,n,n,n,n,n,n,n,n,n,n,n,n,n,9,NOREPERT2,NOCLAIM2,0
680,1,200801,SWK,protest,Skarżysko Kamienna,47,normal,healthsocial,NA,NA,nonorganised,150,strike,1,company,w2,managepolicy,defense,govtcentral,negative,n,n,n,n,0,courts,2008,jan,Gliwice city,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
681,3,200801,SLA,threat,NOTCITY,NOTCITY,NOTCITY,mining,NA,NA,unionlocal,40000,strike,1,company,NA,wage,offense,company,positive,n,n,n,n,0,sanepid,2008,jan,Stalowa Wola foundry,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
682,1,200801,WLK,protest,Poznań,542,voyvodeship,manufactoring,IP,ip,unionlocal,15,demonstration,1,media,timeless,layoffs,defense,govtlocal,negative,n,n,n,n,0,NA,2008,jan,Wrocławska Jedynka,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
683,3,200801,LBS,protest,Zielona Góra,139,voyvodeship,traderepair,IP,ip,unioncentral,NA,demonstration,5,company,NA,other,offense,govtcentral,NA,n,n,n,n,0,NA,2008,jan,Wrocławska Jedynka,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,against Euro2012
684,5,200801,MAZ,protest,Warszawa,1754,voyvodeship,healthsocial,PIP,pip,unionlocal,NA,slowdown,1,company,h24,layoffs,offense,company,NA,n,n,n,n,0,NA,2008,jan,PKP,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,2,NOREPERT2,NOCLAIM2,0
685,1,200801,MAZ,protest,Warszawa,1754,voyvodeship,healthsocial,PIP,pip,unionlocal,NA,strike,1,company,NA,managepersonal,offense,govtcentral,NA,n,n,n,n,0,NA,2008,jan,PKP,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,7,NOREPERT2,NOCLAIM2,labour day
686,3,200801,MAZ,protest,Warszawa,1754,voyvodeship,healthsocial,PIP,pip,unionlocal,NA,strike,1,company,NA,managepolicy,defense,govtcentral,NA,n,n,n,n,0,culture institutions,2008,jan,Szczecin Nowa shipyard,s80,nonorganised,n,n,n,y,n,y,n,n,n,n,n,n,y,n,1,NOREPERT2,bankrupcy,0
687,2,200801,LBL,protest,Chełm,68,normal,healthsocial,PIP,pip,unionlocal,NA,strike,1,statecentral,NA,duesalary,defense,govtcentral,negative,n,n,n,n,0,NOGROUP,2008,jan,Cukrownia Żnin,NOACT2,political,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,unionize,0
688,1,200801,LDZ,protest,Radomsko,47,normal,healthsocial,PIP,pip,unionlocal,NA,blockade,1,company,NA,wage,offense,govtcentral,positive,n,n,n,n,0,NA,2008,jan,Cukrownia Żnin,NOACT2,political,n,n,n,n,n,n,n,y,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,against closing of schools
689,2,200801,SLA,protest,Blachownia,10,normal,healthsocial,PIP,pip,unionlocal,NA,strike,1,NA,NA,govtpolicywork,defense,govtcentral,unclear,n,n,n,n,0,NA,2008,jan,ZSO nr 4,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,NOCLAIM2,0
690,1,200801,LBL,protest,Biłgoraj,27,normal,healthsocial,PIP,pip,unionlocal,NA,demonstration,1,company,NA,wage,offense,govtcentral,NA,n,n,n,n,0,NA,2008,jan,Zespół Szkół Leśnych,NA,community,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,against unlawful excise duty
691,1,200801,LBL,protest,Lublin,340,voyvodeship,healthsocial,PIP,pip,unionlocal,NA,demonstration,1,company,w1,duesalary,offense,govtlocal,NA,n,n,n,n,0,NA,2008,jan,NA,NA,nonorganised,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
692,1,200801,LBL,protest,Lublin,340,voyvodeship,healthsocial,PIP,pip,unioncentral,NA,demonstration,1,company,NA,govtpolicycompany,offense,govtcentral,NA,n,n,n,n,0,NA,2008,jan,Starachowice hospital,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
693,4,200801,LBL,protest,Biłgoraj,27,normal,healthsocial,PIP,pip,unionlocal,75,strike,1,statecentral,NA,wage,offense,company,negative,n,n,n,n,0,NA,2008,jan,Krajowa Spółka Cukrowa,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
694,1,200801,MAZ,protest,Ciechanów,44,normal,healthsocial,PIP,pip,unionlocal,78,slowdown,1,publicspace,NA,layoffs,defense,govtcentral,unclear,n,n,n,n,0,NA,2008,jan,Przemyśl military,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,NOCLAIM2,0
695,1,200801,MAZ,protest,Gostynin,19,normal,healthsocial,PIP,pip,unionlocal,130,strike,1,company,h24,layoffs,offense,company,NA,n,n,n,n,0,NA,2008,jan,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,18,NOREPERT2,NOCLAIM2,0
696,76,200801,PL,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,PIP S FZZ,pip,unioncentral,10000,strike,85,stateregional,NA,govtpolicywork,offense,company,negative,n,n,n,n,0,healthcare,2008,jan,NOTCOMPANY,sld,political,n,n,n,y,n,n,n,y,n,n,n,n,n,n,1,NOREPERT2,conditions,0
697,1,200801,KPO,protest,Bydgoszcz,355,voyvodeship,healthsocial,S,s,unionlocal,NA,strike,1,company,NA,wage,defense,company,unclear,n,n,n,n,0,NA,2008,jan,Krajowa Spółka Cukrowa,NOACT2,political,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,managepolicy,0
698,3,200801,PL,threat,NOTCITY,NOTCITY,NOTCITY,transportpost,S,s,unioncentral,NA,strike,1,stateregional,NA,wage,defense,company,NA,n,n,n,n,0,taxi,2008,jan,Gdynia shipyard,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
699,1,200801,SLA,protest,Tychy,128,normal,manufactoring,S,s,unionlocal,NA,slowdown,1,company,NA,wage,offense,company,positive,n,n,n,n,0,NA,2008,jan,Kutno hospital,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
700,1,200801,PDL,protest,Łapy,16,normal,manufactoring,S,s,unionlocal,NA,agitation,1,stateregional,NA,bankrupcy,offense,govtcentral,negative,n,n,n,n,0,NA,2008,jan,Wrocławska Jedynka,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
701,2,200801,PDL,protest,Łapy,16,normal,manufactoring,S,s,unionlocal,NA,demonstration,1,company,h2,govtpolicywork,defense,govtcentral,NA,n,n,n,n,0,NA,2008,jan,Energetyczne systemy Ciepłownicze,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,collagreement,0
702,1,200801,MAZ,protest,Warszawa,1754,voyvodeship,accomodation,S,s,unionlocal,30,demonstration,1,NA,h12,wage,defense,govtlocal,NA,n,n,n,n,0,NA,2008,jan,PKS Kozienice,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
703,9,200801,MAZ,protest,Sierpc,18,normal,healthsocial,S,s,unionlocal,30,drastic,1,company,NA,duesalary,defense,govtlocal,negative,n,n,n,n,0,NA,2008,jan,Cukrownia Przeworsk,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
704,3,200801,PDL,protest,Łapy,16,normal,manufactoring,S,s,unionlocal,50,demonstration,1,company,w2,wage,offense,company,positive,n,n,n,n,0,NA,2008,jan,Orlen,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,conditions,0
705,1,200801,PDL,protest,Łapy,16,normal,manufactoring,S,s,unionlocal,200,demonstration,1,stateregional,h2,privatisationanti,defense,govtcentral,NA,n,n,n,n,0,NA,2008,jan,PKS Kozienice,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,investment,0
706,4,200801,PDL,protest,Łapy,16,normal,manufactoring,S,s,unionlocal,100,blockade,4,infrastructure,NA,layoffs,defense,govtlocal,NA,n,n,n,n,0,NA,2008,jan,NOTCOMPANY,opzz,political,n,n,n,y,n,n,n,y,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,against merging regional PR with central
707,3,200801,SLA,protest,Częstochowa,227,normal,healthsocial,S,s,unionlocal,NA,strike,8,company,w1,duesalary,offense,govtlocal,NA,n,n,n,n,0,NA,2008,jan,Gdynia shipyard,s80,NOACT2,n,n,n,n,n,y,n,n,n,n,n,n,y,n,1,NOREPERT2,investment,0
708,6,200801,LBL,protest,Lublin,340,voyvodeship,manufactoring,S PO PIS,s,unionlocal,350,agitation,1,publicspace,NA,wage,defense,govtlocal,unclear,n,n,n,n,0,NA,2008,jan,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,conditions,0
709,3,200801,SLA,threat,Katowice,298,voyvodeship,mining,SR80,sr80,unionlocal,NA,strike,1,company,NA,duesalary,defense,govtcentral,positive,n,n,n,n,0,NA,2008,jan,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,NOCLAIM2,0
710,20,200801,PL,protest,NOTCITY,NOTCITY,NOTCITY,education,ZNP,znp,unioncentral,12500,demonstration,1,company,NA,wage,offense,company,NA,n,n,n,n,0,NA,2008,jan,Lublin ZOZ,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
711,3,200802,PL,protest,NOTCITY,NOTCITY,NOTCITY,publicsocial,NA,NA,unioncentral,NA,agitation,1,stateregional,NA,wage,offense,company,unclear,n,n,n,n,0,NA,2008,feb,PKP,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,NA,NOREPERT2,NOCLAIM2,0
712,4,200802,PL,threat,NOTCITY,NOTCITY,NOTCITY,transportpost,NA,NA,unionlocal,NA,strike,1,infrastructure,h2,bankrupcy,offense,govtcentral,NA,n,n,n,n,0,NOGROUP,2008,feb,Gdańsk shipyard,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
713,4,200802,PL,protest,NOTCITY,NOTCITY,NOTCITY,publicsocial,NA,NA,nonorganised,NA,slowdown,1,company,NA,wage,offense,company,negative,n,n,n,n,0,justice,2008,feb,GOP,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
714,1,200802,MAZ,protest,Płock,121,normal,manufactoring,NA,NA,nonorganised,NA,slowdown,1,company,NA,wage,offense,company,NA,n,n,n,n,0,police,2008,feb,Gdańsk shipyard,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
715,6,200802,PDK,protest,Stalowa Wola,63,normal,healthsocial,NA,NA,unionlocal,NA,strike,1,NA,NA,managepersonal,offense,govtcentral,negative,n,n,n,n,0,the disabled,2008,feb,Polmo,NOACT2,NOACT2,n,n,n,n,n,n,n,n,y,n,n,n,n,n,1,drastic,unionize,0
716,3,200802,LDZ,protest,Łódź,697,voyvodeship,healthsocial,NA,NA,nonorganised,NA,blockade,1,company,NA,wage,defense,company,negative,n,n,n,n,0,NA,2008,feb,NA,NA,nonunion,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,NOCLAIM2,0
717,3,200802,MAZ,protest,Garwolin,17,normal,healthsocial,NA,NA,nonorganised,6,drastic,1,infrastructure,h2,wage,defense,company,negative,n,n,n,n,0,justice,2008,feb,Biedronka,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
718,3,200802,MAZ,protest,Garwolin,17,normal,healthsocial,NA,NA,nonorganised,125,demonstration,1,company,NA,layoffs,offense,govtlocal,negative,n,n,n,n,0,NA,2008,feb,Wyborowa,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
719,1,200802,PDL,protest,Choroszcz,6,normal,healthsocial,NA,NA,unionlocal,125,demonstration,1,company,NA,collagreement,defense,company,negative,n,n,n,n,0,police,2008,feb,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,layoffs,0
720,4,200802,ZCP,protest,Koszalin,109,normal,healthsocial,NA,NA,nonorganised,150,blockade,1,company,h2,duesalary,offense,company,positive,n,n,n,n,0,NA,2008,feb,Kaufland,NOACT2,movement,n,y,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,atypical,0
721,1,200802,PDL,protest,Łapy,16,normal,manufactoring,NA,NA,nonorganised,225,demonstration,1,publicspace,NA,other,defense,company,negative,n,n,n,n,0,NA,2008,feb,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
722,1,200802,LBL,protest,Świdnik,40,normal,manufactoring,NA,NA,unionlocal,400,slowdown,1,NA,NA,wage,offense,govtlocal,unclear,n,n,n,n,0,NA,2008,feb,Szczecin Arkońska,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,1,NOREPERT2,NOCLAIM2,wage rises for administration staff
723,1,200802,MAZ,protest,Płock,121,normal,manufactoring,NA,NA,unionlocal,500,demonstration,1,company,NA,managepersonal,offense,govtcentral,positive,n,n,n,n,0,arrests,2008,feb,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,NA,NOREPERT2,NOCLAIM2,0
724,1,200802,LBL,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,nonorganised,200,blockade,16,infrastructure,NA,wage,defense,company,NA,n,n,n,n,0,NA,2008,feb,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,conditions,0
725,1,200802,WLK,protest,Poznań,542,voyvodeship,manufactoring,IP,ip,unionlocal,NA,demonstration,1,company,w1,layoffs,offense,govtlocal,NA,n,n,n,n,0,NA,2008,feb,Dolna Odra power plant,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
726,1,200802,WLK,protest,Poznań,542,voyvodeship,manufactoring,IP,ip,unionlocal,NA,demonstration,1,company,h2,duesalary,defense,govtlocal,negative,n,n,n,n,0,NA,2008,feb,Polar Wrocław,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,blockade,investment,0
727,2,200802,POM,threat,NOTCITY,NOTCITY,NOTCITY,healthsocial,PIP,pip,unioncentral,NA,strike,1,publicspace,NA,wage,offense,govtcentral,NA,n,n,n,n,0,parents of the disabled,2008,feb,Kania Gostyń,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
728,1,200802,LDZ,protest,Opoczno,22,normal,healthsocial,PIP,pip,unionlocal,NA,strike,1,company,NA,wage,offense,govtlocal,positive,n,n,n,n,0,justice,2008,feb,Stella Maris,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,slowdown,NOCLAIM2,0
729,5,200802,PDK,protest,Żurawica,5,normal,healthsocial,PIP,pip,unionlocal,NA,strike,1,statecentral,NA,bankrupcy,defense,other,NA,n,n,n,n,0,NA,2008,feb,Fiat GM,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
730,11,200802,PDK,protest,Żurawica,5,normal,healthsocial,PIP,pip,unionlocal,6,drastic,1,publicspace,NA,govtpolicywork,defense,govtcentral,negative,n,n,n,n,0,NA,2008,feb,PBO,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
731,7,200802,PDL,protest,Białystok,297,voyvodeship,healthsocial,PIP,pip,unionlocal,70,strike,1,company,h2,layoffs,defense,govtcentral,positive,n,n,n,n,0,NA,2008,feb,Justus,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
732,3,200802,MAZ,threat,Gostynin,19,normal,healthsocial,PIP,pip,unionlocal,140,strike,1,infrastructure,NA,pension,defense,company,NA,n,n,n,n,0,NA,2008,feb,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
733,1,200802,SLA,protest,Żory,62,normal,healthsocial,PIP,pip,unionlocal,300,strike,1,statecentral,NA,layoffs,defense,govtcentral,negative,n,n,n,n,0,NA,2008,feb,Hochtief,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,2,NOREPERT2,NOCLAIM2,0
734,1,200802,WLK,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,PIP,pip,unioncentral,NA,strike,2,stateregional,NA,managepersonal,defense,govtcentral,positive,n,n,n,n,0,NA,2008,feb,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,3,NOREPERT2,NOCLAIM2,0
735,1,200802,PDK,protest,NOTCITY,NOTCITY,NOTCITY,publicsocial,S,s,unionlocal,NA,slowdown,1,company,h48,pension,offense,company,negative,n,n,n,n,0,NA,2008,feb,Geant,opzz,NOACT2,n,n,n,y,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
736,2,200802,PDK,protest,Przemyśl,62,normal,healthsocial,S PIP,s,nonunion,NA,blockade,1,company,h48,wage,offense,company,NA,n,n,n,n,0,parents of the disabled,2008,feb,LU,s80,NOACT2,n,n,n,n,n,y,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
737,23,200802,PDK,protest,Przemyśl,62,normal,healthsocial,S PIP,s,unionlocal,24,strike,1,company,h2,wage,offense,company,negative,n,n,n,n,0,parents of the disabled,2008,feb,Budryk mine,sr80,NOACT2,n,n,n,n,n,n,n,n,y,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
738,1,200802,ZCP,threat,Szczecin,405,voyvodeship,transportpost,S80,s80,unionlocal,300,blockade,2,stateother,w1,wage,defense,company,negative,n,n,n,n,0,parents of the disabled,2008,feb,Budryk mine,sr80,NOACT2,n,n,n,n,n,n,n,n,y,n,n,n,y,n,1,NOREPERT2,layoffs,0
739,3,200802,SLA,threat,Katowice,298,voyvodeship,mining,SR80,sr80,unionlocal,NA,strike,1,infrastructure,NA,govtpolicywork,offense,company,negative,n,n,n,n,0,NOGROUP,2008,feb,Budryk mine,NOACT2,NOACT2,n,n,n,n,n,n,n,n,y,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
740,7,200802,SLA,protest,Tychy,128,normal,traderepair,SR80,sr80,unionlocal,100,strike,1,statecentral,NA,wage,offense,govtcentral,positive,n,n,n,n,0,parents of the disabled,2008,feb,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
741,1,200802,ZCP,protest,Szczecin,405,voyvodeship,education,ZNP S PIS,znp,unionlocal,300,demonstration,3,infrastructure,h48,bankrupcy,offense,govtcentral,NA,n,n,n,n,0,justice,2008,feb,MwiK,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,managepolicy,0
742,3,200803,PL,protest,NOTCITY,NOTCITY,NOTCITY,publicsocial,NA,NA,atypical,NA,slowdown,1,company,NA,wage,offense,company,positive,n,n,n,n,0,NA,2008,mar,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,NOCLAIM2,0
743,2,200803,PL,threat,NOTCITY,NOTCITY,NOTCITY,transportpost,NA,NA,unionlocal,NA,strike,1,publicspace,h2,investment,offense,other,NA,n,n,n,n,0,emergency,2008,mar,MZK Bydgoszcz,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,demonstration,NOCLAIM2,0
744,19,200803,PL,protest,NOTCITY,NOTCITY,NOTCITY,publicsocial,NA,NA,nonorganised,200,slowdown,1,company,NA,duesalary,defense,govtlocal,negative,n,n,n,n,0,NA,2008,mar,LOT,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
745,2,200803,MAP,threat,Kraków,765,voyvodeship,publicsocial,NA,NA,unionlocal,NA,strike,1,statecentral,NA,govtpolicycompany,defense,govtlocal,positive,n,n,n,n,0,NA,2008,mar,LPEC,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
746,2,200803,PDK,threat,Rzeszów,188,voyvodeship,transportpost,NA,NA,unionlocal,NA,strike,1,company,NA,bankrupcy,defense,govtcentral,negative,n,n,n,n,0,NA,2008,mar,Bogdanka mine,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
747,1,200803,LBL,protest,Lublin,340,voyvodeship,healthsocial,NA,NA,nonorganised,NA,demonstration,1,NA,NA,wage,defense,company,negative,n,n,n,n,0,justice,2008,mar,PGNiG,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,6,NOREPERT2,NOCLAIM2,0
748,2,200803,KPO,protest,Brześć Kujawski,5,normal,manufactoring,NA,NA,nonorganised,NA,demonstration,1,company,NA,layoffs,offense,govtlocal,negative,n,n,n,n,0,NA,2008,mar,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1300,NOREPERT2,NOCLAIM2,wake up poland
749,1,200803,WLK,protest,Kalisz,102,normal,sportculture,NA,NA,nonorganised,NA,strike,1,company,NA,wage,defense,govtcentral,NA,n,n,n,n,0,NA,2008,mar,Greenkett,NOACT2,NOACT2,n,y,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
750,2,200803,SWK,protest,Kielce,198,voyvodeship,healthsocial,NA,NA,unionlocal,60,slowdown,1,company,NA,investment,offense,company,negative,n,n,n,n,0,NA,2008,mar,Budryk mine,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
751,1,200803,MAZ,protest,Warszawa,1754,voyvodeship,NOTCOMPANY,NA,NA,nonorganised,2000,agitation,1,statecentral,NA,privatisationanti,offense,govtlocal,NA,n,n,n,n,0,NA,2008,mar,Gdynia port,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
752,2,200803,MAZ,protest,Warszawa,1754,voyvodeship,healthsocial,NA,NA,unionlocal,NA,slowdown,6,company,NA,duesalary,defense,govtlocal,negative,n,n,n,n,0,NA,2008,mar,GPEC,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,bankrupcy,0
753,1,200803,SWK,protest,Połaniec,8,normal,energy,NA,NA,nonorganised,NA,slowdown,15,company,NA,layoffs,defense,govtlocal,positive,n,n,n,n,0,NA,2008,mar,Heesung,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
754,2,200803,MAP,protest,Kraków,765,voyvodeship,healthsocial,PIP,pip,unionlocal,NA,slowdown,1,stateregional,h2,managepolicy,offense,company,unclear,n,n,n,n,0,NA,2008,mar,MAN,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
